id,text,created_at,retweets,likes,hashtags,mentions,label
823592,🔍 New MITRE ATT&CK technique: PowerShell scripts executing malicious payloads. #MITRE #TTP,2025-03-14 06:58:34,368,795,#Hacking #Malware,@CyberThreatSec,threat
185653,🔥 Massive DDoS attack detected on major e-commerce sites. #DDoS #CyberAttack,2025-03-23 00:41:29,137,968,#Hacking #Malware,@CyberThreatSec,threat
649641,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-27 13:05:54,15,219,#Life #Fun,@random_user,normal
881489,🔍 New MITRE ATT&CK technique: PowerShell scripts executing malicious payloads. #MITRE #TTP,2025-03-24 18:25:43,165,106,#Hacking #Malware,@CyberThreatSec,threat
299269,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-08 07:08:14,57,207,#Travel #Foodie,@random_user,normal
919825,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-07 05:40:32,75,108,#Life #Fun,@random_user,normal
217561,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-09 23:00:40,173,807,#CyberSecurity #Threat,@CyberThreatSec,threat
118947,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-01 16:48:18,17,184,#Life #Fun,@random_user,normal
956430,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-08 00:52:33,73,187,#Travel #Foodie,@random_user,normal
597381,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-28 17:35:17,24,271,#Life #Fun,@random_user,normal
121153,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-13 23:58:40,63,12,#Life #Fun,@random_user,normal
574376,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-17 14:31:55,79,221,#Travel #Foodie,@random_user,normal
997719,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-08 03:45:34,148,135,#Hacking #Malware,@CyberThreatSec,threat
562525,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-30 09:33:19,140,462,#Hacking #Malware,@CyberThreatSec,threat
799067,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-13 19:53:34,44,46,#Life #Fun,@random_user,normal
776753,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-27 02:41:36,98,262,#Travel #Foodie,@random_user,normal
266172,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-22 13:49:48,19,255,#Life #Fun,@random_user,normal
977061,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-06 06:46:50,60,259,#Travel #Foodie,@random_user,normal
102181,🚫 Data breach reported at healthcare provider. Patient records compromised. #DataBreach #Privacy,2025-03-18 20:46:16,465,901,#Hacking #Malware,@CyberThreatSec,threat
759009,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-09 20:19:57,95,109,#Life #Fun,@random_user,normal
139504,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-14 05:18:26,90,56,#Life #Fun,@random_user,normal
630844,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-09 23:52:26,394,794,#CyberSecurity #Threat,@CyberThreatSec,threat
484257,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-01 12:36:39,99,63,#Life #Fun,@random_user,normal
307761,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-12 01:56:29,92,107,#Life #Fun,@random_user,normal
426091,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-20 08:04:16,66,44,#Life #Fun,@random_user,normal
490110,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-25 16:01:43,42,287,#Travel #Foodie,@random_user,normal
451750,🔍 New MITRE ATT&CK technique: PowerShell scripts executing malicious payloads. #MITRE #TTP,2025-03-31 02:26:56,350,177,#Hacking #Malware,@CyberThreatSec,threat
441914,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-08 22:20:08,42,110,#Travel #Foodie,@random_user,normal
508376,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-10 07:03:39,49,295,#Life #Fun,@random_user,normal
631080,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-21 13:03:58,82,268,#Travel #Foodie,@random_user,normal
883456,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-22 12:20:20,24,45,#Travel #Foodie,@random_user,normal
823441,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-02 08:47:03,65,226,#Life #Fun,@random_user,normal
603123,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-21 23:45:13,73,270,#Travel #Foodie,@random_user,normal
939849,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-06 19:46:55,100,272,#Life #Fun,@random_user,normal
973992,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-10 10:16:24,91,148,#Travel #Foodie,@random_user,normal
409601,"🔒 New phishing kit spotted, bypassing 2FA protections. Stay alert! #Phishing #CyberCrime",2025-03-30 14:18:18,141,945,#Hacking #Malware,@CyberThreatSec,threat
551192,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-06 12:05:48,50,273,#Travel #Foodie,@random_user,normal
618930,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-28 16:28:29,77,106,#Life #Fun,@random_user,normal
834138,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-06 06:38:03,77,179,#Life #Fun,@random_user,normal
789123,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-08 12:29:58,37,245,#Travel #Foodie,@random_user,normal
294728,"🔒 New phishing kit spotted, bypassing 2FA protections. Stay alert! #Phishing #CyberCrime",2025-03-29 12:27:53,195,955,#CyberSecurity #Threat,@CyberThreatSec,threat
489716,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-01 11:31:10,57,120,#Travel #Foodie,@random_user,normal
818328,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-04 05:27:50,32,189,#Travel #Foodie,@random_user,normal
549836,Critical zero-day vulnerability found in Apache server. Patch immediately! #ZeroDay #Vulnerability,2025-03-17 04:07:06,92,897,#Hacking #Malware,@CyberThreatSec,threat
878274,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-13 11:40:16,81,282,#Life #Fun,@random_user,normal
715605,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-16 09:09:08,67,296,#Travel #Foodie,@random_user,normal
572167,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-21 20:34:11,46,48,#Travel #Foodie,@random_user,normal
653804,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-05 20:21:28,52,56,#Life #Fun,@random_user,normal
290222,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-30 03:10:19,94,103,#Life #Fun,@random_user,normal
203312,Critical zero-day vulnerability found in Apache server. Patch immediately! #ZeroDay #Vulnerability,2025-03-13 17:32:32,92,581,#Hacking #Malware,@CyberThreatSec,threat
476299,"🔒 New phishing kit spotted, bypassing 2FA protections. Stay alert! #Phishing #CyberCrime",2025-03-23 02:16:46,441,513,#CyberSecurity #Threat,@CyberThreatSec,threat
106667,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-26 11:49:42,84,100,#Travel #Foodie,@random_user,normal
902087,Phishing campaign spreading via fake Netflix emails. Do not click on suspicious links. #Phishing #CyberSecurity,2025-03-10 21:10:13,75,856,#Hacking #Malware,@CyberThreatSec,threat
438815,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-04 17:41:57,31,250,#Life #Fun,@random_user,normal
830651,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-18 19:25:56,33,46,#Travel #Foodie,@random_user,normal
659186,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-30 20:51:10,40,172,#Life #Fun,@random_user,normal
120402,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-29 20:25:23,92,41,#Travel #Foodie,@random_user,normal
588715,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-09 05:26:30,14,94,#Life #Fun,@random_user,normal
729498,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-04 05:11:45,77,159,#Life #Fun,@random_user,normal
959084,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-05 12:47:16,42,294,#Life #Fun,@random_user,normal
461155,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-07 00:30:21,65,206,#Life #Fun,@random_user,normal
454978,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-09 22:28:59,70,220,#Life #Fun,@random_user,normal
277586,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-24 02:59:43,73,77,#Travel #Foodie,@random_user,normal
722194,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-27 05:39:34,62,156,#Travel #Foodie,@random_user,normal
659624,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-24 14:42:41,5,64,#Life #Fun,@random_user,normal
564223,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-14 15:01:07,22,119,#Travel #Foodie,@random_user,normal
313341,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-04 21:39:58,8,262,#Life #Fun,@random_user,normal
707687,🔍 New MITRE ATT&CK technique: PowerShell scripts executing malicious payloads. #MITRE #TTP,2025-03-09 04:31:03,178,891,#Hacking #Malware,@CyberThreatSec,threat
659431,🔍 New MITRE ATT&CK technique: PowerShell scripts executing malicious payloads. #MITRE #TTP,2025-03-26 07:02:28,382,937,#CyberSecurity #Threat,@CyberThreatSec,threat
185007,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-06 19:16:06,31,74,#Travel #Foodie,@random_user,normal
282621,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-12 13:23:01,85,114,#Life #Fun,@random_user,normal
672847,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-10 19:07:46,98,139,#Travel #Foodie,@random_user,normal
316685,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-26 02:50:30,279,255,#Hacking #Malware,@CyberThreatSec,threat
904809,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-19 11:57:27,29,291,#Travel #Foodie,@random_user,normal
471724,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-20 22:42:35,74,262,#Travel #Foodie,@random_user,normal
168700,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-12 05:14:46,89,264,#Travel #Foodie,@random_user,normal
726019,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-22 05:17:33,13,58,#Travel #Foodie,@random_user,normal
131514,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-02 01:19:46,38,237,#Travel #Foodie,@random_user,normal
164592,🔍 New MITRE ATT&CK technique: PowerShell scripts executing malicious payloads. #MITRE #TTP,2025-03-05 15:06:37,228,428,#CyberSecurity #Threat,@CyberThreatSec,threat
567725,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-08 09:43:11,84,276,#Travel #Foodie,@random_user,normal
988516,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-12 23:06:23,31,204,#Travel #Foodie,@random_user,normal
583001,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-08 15:21:00,52,110,#Life #Fun,@random_user,normal
714936,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-13 01:00:30,48,221,#Travel #Foodie,@random_user,normal
470544,⚠️ New malware exploiting CVE-2024-1234. Update your systems now! #Malware #CVE2024,2025-03-22 04:01:26,232,359,#Hacking #Malware,@CyberThreatSec,threat
572041,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-03 22:34:50,332,432,#CyberSecurity #Threat,@CyberThreatSec,threat
353710,⚠️ New malware exploiting CVE-2024-1234. Update your systems now! #Malware #CVE2024,2025-03-29 12:12:59,232,598,#Hacking #Malware,@CyberThreatSec,threat
818847,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-22 14:18:02,489,204,#Hacking #Malware,@CyberThreatSec,threat
249951,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-30 05:15:11,37,193,#Travel #Foodie,@random_user,normal
644165,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-26 17:09:49,84,201,#Travel #Foodie,@random_user,normal
166577,"🔒 New phishing kit spotted, bypassing 2FA protections. Stay alert! #Phishing #CyberCrime",2025-03-18 02:23:06,323,910,#CyberSecurity #Threat,@CyberThreatSec,threat
620545,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-15 01:15:03,86,189,#Life #Fun,@random_user,normal
999331,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-09 23:08:02,67,142,#Life #Fun,@random_user,normal
547750,Critical zero-day vulnerability found in Apache server. Patch immediately! #ZeroDay #Vulnerability,2025-03-11 00:56:52,474,890,#CyberSecurity #Threat,@CyberThreatSec,threat
348680,⚠️ New malware exploiting CVE-2024-1234. Update your systems now! #Malware #CVE2024,2025-03-25 12:38:55,473,350,#Hacking #Malware,@CyberThreatSec,threat
883225,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-03 03:26:40,67,34,#Travel #Foodie,@random_user,normal
232210,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-29 09:37:09,36,46,#Travel #Foodie,@random_user,normal
995498,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-25 07:08:05,86,113,#Travel #Foodie,@random_user,normal
143483,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-27 18:09:45,59,104,#Travel #Foodie,@random_user,normal
806469,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-11 10:14:41,75,154,#Life #Fun,@random_user,normal
247020,"🔒 New phishing kit spotted, bypassing 2FA protections. Stay alert! #Phishing #CyberCrime",2025-03-22 11:12:21,343,815,#Hacking #Malware,@CyberThreatSec,threat
716762,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-24 02:20:51,100,216,#Travel #Foodie,@random_user,normal
946963,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-19 01:09:54,76,256,#Life #Fun,@random_user,normal
156459,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-11 10:16:12,100,154,#Travel #Foodie,@random_user,normal
649746,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-20 02:49:12,50,134,#Life #Fun,@random_user,normal
140062,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-07 15:37:42,328,779,#CyberSecurity #Threat,@CyberThreatSec,threat
711950,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-10 03:30:14,6,112,#Travel #Foodie,@random_user,normal
606514,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-02 08:33:05,8,201,#Travel #Foodie,@random_user,normal
122901,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-20 20:37:41,311,445,#CyberSecurity #Threat,@CyberThreatSec,threat
329519,Critical zero-day vulnerability found in Apache server. Patch immediately! #ZeroDay #Vulnerability,2025-03-27 06:18:52,215,230,#Hacking #Malware,@CyberThreatSec,threat
965932,Critical zero-day vulnerability found in Apache server. Patch immediately! #ZeroDay #Vulnerability,2025-03-18 09:13:11,372,969,#Hacking #Malware,@CyberThreatSec,threat
857765,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-13 13:36:15,83,92,#Life #Fun,@random_user,normal
284764,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-19 23:30:42,7,56,#Travel #Foodie,@random_user,normal
136067,Phishing campaign spreading via fake Netflix emails. Do not click on suspicious links. #Phishing #CyberSecurity,2025-03-13 17:57:46,323,134,#CyberSecurity #Threat,@CyberThreatSec,threat
834286,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-01 23:33:49,41,124,#Life #Fun,@random_user,normal
740008,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-26 06:12:18,72,150,#Travel #Foodie,@random_user,normal
174913,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-31 04:11:00,51,67,#Travel #Foodie,@random_user,normal
488613,Critical zero-day vulnerability found in Apache server. Patch immediately! #ZeroDay #Vulnerability,2025-03-26 16:31:36,500,763,#Hacking #Malware,@CyberThreatSec,threat
637867,⚠️ New malware exploiting CVE-2024-1234. Update your systems now! #Malware #CVE2024,2025-03-24 09:37:34,274,393,#Hacking #Malware,@CyberThreatSec,threat
412864,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-15 01:52:19,10,100,#Travel #Foodie,@random_user,normal
322785,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-12 03:32:11,65,107,#Travel #Foodie,@random_user,normal
888454,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-17 00:30:06,63,161,#Life #Fun,@random_user,normal
990240,🚫 Data breach reported at healthcare provider. Patient records compromised. #DataBreach #Privacy,2025-03-22 09:43:35,477,628,#CyberSecurity #Threat,@CyberThreatSec,threat
354886,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-08 14:03:05,17,70,#Travel #Foodie,@random_user,normal
757482,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-30 19:17:30,218,940,#Hacking #Malware,@CyberThreatSec,threat
645879,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-07 17:46:56,86,241,#Travel #Foodie,@random_user,normal
221813,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-09 11:29:14,53,234,#Travel #Foodie,@random_user,normal
104076,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-03 13:18:23,45,105,#Life #Fun,@random_user,normal
788748,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-17 04:34:39,28,265,#Travel #Foodie,@random_user,normal
479786,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-25 05:13:01,50,172,#Life #Fun,@random_user,normal
545299,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-21 14:41:29,49,283,#Travel #Foodie,@random_user,normal
730400,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-23 05:02:49,27,190,#Travel #Foodie,@random_user,normal
876253,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-15 19:54:38,370,599,#CyberSecurity #Threat,@CyberThreatSec,threat
329565,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-25 04:08:50,45,53,#Travel #Foodie,@random_user,normal
132792,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-29 21:59:23,39,286,#Life #Fun,@random_user,normal
676375,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-07 11:38:39,72,187,#Travel #Foodie,@random_user,normal
791729,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-04 06:51:10,8,252,#Life #Fun,@random_user,normal
208684,⚠️ New malware exploiting CVE-2024-1234. Update your systems now! #Malware #CVE2024,2025-03-07 15:37:25,56,127,#CyberSecurity #Threat,@CyberThreatSec,threat
840287,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-25 03:52:56,34,294,#Travel #Foodie,@random_user,normal
319374,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-05 21:12:43,12,104,#Life #Fun,@random_user,normal
604659,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-05 05:00:54,92,97,#Travel #Foodie,@random_user,normal
991597,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-17 10:59:05,92,291,#Travel #Foodie,@random_user,normal
604565,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-14 03:41:02,252,445,#CyberSecurity #Threat,@CyberThreatSec,threat
458599,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-08 18:49:04,59,217,#Travel #Foodie,@random_user,normal
413900,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-27 15:37:26,157,465,#CyberSecurity #Threat,@CyberThreatSec,threat
769999,⚠️ New malware exploiting CVE-2024-1234. Update your systems now! #Malware #CVE2024,2025-03-04 05:34:17,180,806,#CyberSecurity #Threat,@CyberThreatSec,threat
738328,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-08 23:35:47,93,266,#Travel #Foodie,@random_user,normal
297781,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-24 05:51:59,41,49,#Life #Fun,@random_user,normal
913868,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-12 09:03:36,14,175,#Life #Fun,@random_user,normal
563582,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-13 04:50:34,243,977,#Hacking #Malware,@CyberThreatSec,threat
374335,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-17 15:15:58,86,162,#Travel #Foodie,@random_user,normal
997467,🍕 Craving some pizza tonight! What's your favorite topping? #Foodie,2025-03-06 13:00:28,93,218,#Travel #Foodie,@random_user,normal
246614,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-27 22:23:52,93,244,#Life #Fun,@random_user,normal
104128,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-14 04:17:32,53,291,#Travel #Foodie,@random_user,normal
394779,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-03 20:14:26,49,189,#Travel #Foodie,@random_user,normal
725380,🔥 Massive DDoS attack detected on major e-commerce sites. #DDoS #CyberAttack,2025-03-04 18:06:49,244,360,#Hacking #Malware,@CyberThreatSec,threat
892009,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-09 17:45:20,167,211,#CyberSecurity #Threat,@CyberThreatSec,threat
561685,🔥 Massive DDoS attack detected on major e-commerce sites. #DDoS #CyberAttack,2025-03-20 05:07:57,141,779,#Hacking #Malware,@CyberThreatSec,threat
714581,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-17 05:48:28,56,166,#Life #Fun,@random_user,normal
917988,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-21 13:44:30,42,261,#Life #Fun,@random_user,normal
284524,🚀 Threat actors using compromised AWS credentials for crypto mining. #ThreatIntel #AWS,2025-03-24 18:57:25,130,228,#Hacking #Malware,@CyberThreatSec,threat
412341,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-09 09:46:49,31,197,#Life #Fun,@random_user,normal
648053,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-17 01:26:30,73,233,#Travel #Foodie,@random_user,normal
355348,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-26 01:14:02,76,259,#Travel #Foodie,@random_user,normal
141987,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-20 09:49:15,63,189,#Travel #Foodie,@random_user,normal
468887,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-01 14:22:04,42,278,#Life #Fun,@random_user,normal
568631,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-14 04:00:13,14,80,#Life #Fun,@random_user,normal
339115,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-17 18:31:12,70,38,#Travel #Foodie,@random_user,normal
557341,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-07 22:58:30,44,299,#Travel #Foodie,@random_user,normal
200611,🔥 Massive DDoS attack detected on major e-commerce sites. #DDoS #CyberAttack,2025-03-17 22:32:20,139,457,#CyberSecurity #Threat,@CyberThreatSec,threat
477205,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-07 22:51:29,65,21,#Life #Fun,@random_user,normal
985338,🌞 Beautiful day at the beach! #Vacation #BeachLife,2025-03-07 02:20:55,95,39,#Life #Fun,@random_user,normal
426368,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-27 06:06:35,59,81,#Travel #Foodie,@random_user,normal
368303,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-22 15:45:54,47,250,#Life #Fun,@random_user,normal
328543,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-05 03:59:58,40,156,#Travel #Foodie,@random_user,normal
290341,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-14 13:14:40,45,68,#Life #Fun,@random_user,normal
364725,🚨 New ransomware variant detected targeting financial institutions. Be alert! #CyberThreat #Ransomware,2025-03-22 05:00:37,250,899,#CyberSecurity #Threat,@CyberThreatSec,threat
847208,🔍 New MITRE ATT&CK technique: PowerShell scripts executing malicious payloads. #MITRE #TTP,2025-03-21 09:26:46,201,889,#CyberSecurity #Threat,@CyberThreatSec,threat
439022,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-20 20:24:30,81,165,#Travel #Foodie,@random_user,normal
469122,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-19 10:16:59,15,74,#Travel #Foodie,@random_user,normal
194355,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-28 16:58:56,37,172,#Life #Fun,@random_user,normal
213284,Phishing campaign spreading via fake Netflix emails. Do not click on suspicious links. #Phishing #CyberSecurity,2025-03-07 19:48:20,297,813,#CyberSecurity #Threat,@CyberThreatSec,threat
194853,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-06 04:16:25,65,210,#Travel #Foodie,@random_user,normal
331107,🍔 Tried the new burger place. Totally worth it! #Foodie #BurgerLover,2025-03-18 13:26:21,69,31,#Life #Fun,@random_user,normal
642876,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-25 19:05:28,83,187,#Life #Fun,@random_user,normal
756452,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-13 09:06:26,56,216,#Life #Fun,@random_user,normal
274572,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-08 13:59:59,16,70,#Life #Fun,@random_user,normal
480607,🎥 Watching a space documentary. Mind-blowing! #Space #NASA,2025-03-16 19:16:12,87,207,#Life #Fun,@random_user,normal
549530,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-25 01:15:55,35,91,#Travel #Foodie,@random_user,normal
625071,📚 Reading a new book on productivity. Highly recommend! #Productivity,2025-03-14 21:14:22,76,14,#Travel #Foodie,@random_user,normal
170721,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-29 13:50:12,82,60,#Life #Fun,@random_user,normal
122594,🎵 Listening to some old-school rock classics. Best way to unwind! #Music,2025-03-24 20:55:05,45,148,#Travel #Foodie,@random_user,normal
688213,🚗 Just bought a new car! Excited for road trips! #NewCar,2025-03-15 03:28:50,57,179,#Life #Fun,@random_user,normal
333910,MITRE ATT&CK reports new TTP for lateral movement via SMB protocol. #MITRE #ThreatIntel,2025-03-22 00:52:44,63,264,#Hacking #Malware,@CyberThreatSec,threat
945319,💻 Just completed my first Python project. So proud! #Python #Coding,2025-03-23 16:13:49,24,177,#Travel #Foodie,@random_user,normal
522087,🏃‍♂️ Morning run complete! Feeling energized. #Fitness #MorningRun,2025-03-22 09:13:10,38,158,#Travel #Foodie,@random_user,normal
652101,"🔒 New phishing kit spotted, bypassing 2FA protections. Stay alert! #Phishing #CyberCrime",2025-03-16 06:19:38,156,958,#CyberSecurity #Threat,@CyberThreatSec,threat
710955,📸 Sharing my latest travel photos! #Travel #Photography,2025-03-13 16:28:36,99,146,#Life #Fun,@random_user,normal
